frame.time_epoch	ip.src	ip.dst	ip.len	tcp.dstport	tcp.srcport	udp.dstport	udp.srcport	frame.protocols
1429224225.529434000	10.3.40.145	10.3.255.255	78			137	137	eth:ip:udp:nbns
1429224225.548765000	10.3.40.121	10.3.40.145	52	60318	2869			eth:ip:tcp
1429224225.548990000	10.3.40.145	10.3.40.121	40	2869	60318			eth:ip:tcp
1429224225.549163000	10.3.40.145	10.3.40.121	294	2869	60318			eth:ip:tcp:http
1429224225.552867000	10.3.40.121	10.3.40.145	264	60318	2869			eth:ip:tcp:http
1429224225.553484000	10.3.40.121	10.3.40.145	1500	60318	2869			eth:ip:tcp
1429224225.553587000	10.3.40.145	10.3.40.121	40	2869	60318			eth:ip:tcp
1429224225.559573000	10.3.40.121	10.3.40.145	1500	60318	2869			eth:ip:tcp
1429224225.559575000	10.3.40.121	10.3.40.145	1500	60318	2869			eth:ip:tcp
1429224225.559576000	10.3.40.121	10.3.40.145	1468	60318	2869			eth:ip:tcp:http:xml
1429224225.559716000	10.3.40.145	10.3.40.121	40	2869	60318			eth:ip:tcp
1429224225.560478000	10.3.40.145	10.3.40.121	40	2869	60318			eth:ip:tcp
1429224225.562901000	10.3.40.121	10.3.40.145	40	60318	2869			eth:ip:tcp
1429224225.660796000	10.3.40.217	10.3.40.145	422			51219	1900	eth:ip:udp:http
1429224226.280540000	10.3.40.145	10.3.255.255	78			137	137	eth:ip:udp:nbns
1429224226.639518000	10.3.40.217	10.3.40.145	422			51219	1900	eth:ip:udp:http
1429224227.178229000	10.3.40.145	173.194.123.33	41	443	59784			eth:ip:tcp:ssl
1429224227.187585000	173.194.123.33	10.3.40.145	52	59784	443			eth:ip:tcp
1429224228.048477000	10.3.40.145	239.255.255.250	125			1900	51219	eth:ip:udp:http
1429224228.310639000	173.194.206.189	10.3.40.145	99	59804	443			eth:ip:tcp:ssl
1429224228.311545000	173.194.206.189	10.3.40.145	78	59804	443			eth:ip:tcp:ssl
1429224228.311546000	173.194.206.189	10.3.40.145	86	59804	443			eth:ip:tcp:ssl
1429224228.311655000	10.3.40.145	173.194.206.189	40	443	59804			eth:ip:tcp
1429224228.312816000	10.3.40.145	173.194.206.189	86	443	59804			eth:ip:tcp:ssl
1429224228.341071000	10.3.40.145	173.194.206.189	323	443	59804			eth:ip:tcp:ssl
1429224228.374005000	173.194.206.189	10.3.40.145	40	59804	443			eth:ip:tcp
1429224228.374539000	173.194.206.189	10.3.40.145	111	59804	443			eth:ip:tcp:ssl
1429224228.386668000	173.194.206.189	10.3.40.145	99	59804	443			eth:ip:tcp:ssl
1429224228.386778000	10.3.40.145	173.194.206.189	40	443	59804			eth:ip:tcp
1429224228.624125000	10.3.40.122	10.3.40.145	422			51219	1900	eth:ip:udp:http
1429224229.040586000	10.3.40.145	173.194.123.54	135	443	59793			eth:ip:tcp:ssl
1429224229.040874000	10.3.40.145	173.194.123.54	86	443	59793			eth:ip:tcp:ssl
1429224229.044736000	10.3.40.145	173.194.123.54	133	443	59793			eth:ip:tcp:ssl
1429224229.046675000	10.3.40.145	173.194.123.54	134	443	59793			eth:ip:tcp:ssl
1429224229.047452000	10.3.40.145	173.194.123.54	134	443	59793			eth:ip:tcp:ssl
1429224229.049313000	173.194.123.54	10.3.40.145	40	59793	443			eth:ip:tcp
1429224229.049659000	173.194.123.54	10.3.40.145	40	59793	443			eth:ip:tcp
1429224229.049661000	173.194.123.54	10.3.40.145	86	59793	443			eth:ip:tcp:ssl
1429224229.055051000	173.194.123.54	10.3.40.145	40	59793	443			eth:ip:tcp
1429224229.088889000	173.194.206.189	10.3.40.145	99	59804	443			eth:ip:tcp:ssl
1429224229.089163000	173.194.206.189	10.3.40.145	78	59804	443			eth:ip:tcp:ssl
1429224229.089165000	173.194.206.189	10.3.40.145	86	59804	443			eth:ip:tcp:ssl
1429224229.089278000	10.3.40.145	173.194.206.189	40	443	59804			eth:ip:tcp
1429224229.090551000	10.3.40.145	173.194.206.189	86	443	59804			eth:ip:tcp:ssl
1429224229.095979000	173.194.123.54	10.3.40.145	40	59793	443			eth:ip:tcp
1429224229.108914000	10.3.40.145	173.194.123.54	40	443	59793			eth:ip:tcp
1429224229.110974000	173.194.123.54	10.3.40.145	135	59793	443			eth:ip:tcp:ssl
1429224229.111275000	173.194.123.54	10.3.40.145	89	59793	443			eth:ip:tcp:ssl
1429224229.111385000	10.3.40.145	173.194.123.54	40	443	59793			eth:ip:tcp
1429224229.113796000	173.194.123.54	10.3.40.145	1205	59793	443			eth:ip:tcp:ssl
1429224229.113983000	173.194.123.54	10.3.40.145	86	59793	443			eth:ip:tcp:ssl
1429224229.114064000	10.3.40.145	173.194.123.54	40	443	59793			eth:ip:tcp
1429224229.115507000	10.3.40.145	173.194.123.54	86	443	59793			eth:ip:tcp:ssl
1429224229.123771000	173.194.123.54	10.3.40.145	40	59793	443			eth:ip:tcp
1429224229.137796000	10.3.40.145	173.194.206.189	285	443	59804			eth:ip:tcp:ssl
1429224229.163104000	173.194.206.189	10.3.40.145	40	59804	443			eth:ip:tcp
1429224229.168462000	173.194.206.189	10.3.40.145	88	59804	443			eth:ip:tcp:ssl
1429224229.168717000	173.194.206.189	10.3.40.145	99	59804	443			eth:ip:tcp:ssl
1429224229.168821000	10.3.40.145	173.194.206.189	40	443	59804			eth:ip:tcp
1429224229.313313000						5355	53462	eth:ipv6:udp:dns
1429224229.313769000	10.3.40.145	224.0.0.252	62			5355	53462	eth:ip:udp:dns
1429224229.314510000						5355	52464	eth:ipv6:udp:dns
1429224229.314869000	10.3.40.145	224.0.0.252	62			5355	52464	eth:ip:udp:dns
1429224229.373526000	10.3.40.28	10.3.40.145	418			51219	1900	eth:ip:udp:http
1429224229.373884000	173.194.123.54	10.3.40.145	135	59793	443			eth:ip:tcp:ssl
1429224229.374364000	173.194.123.54	10.3.40.145	233	59793	443			eth:ip:tcp:ssl
1429224229.374475000	10.3.40.145	173.194.123.54	40	443	59793			eth:ip:tcp
1429224229.374786000	173.194.123.54	10.3.40.145	89	59793	443			eth:ip:tcp:ssl
1429224229.375202000	173.194.123.54	10.3.40.145	91	59793	443			eth:ip:tcp:ssl
1429224229.375300000	10.3.40.145	173.194.123.54	40	443	59793			eth:ip:tcp
1429224229.375545000	173.194.123.54	10.3.40.145	89	59793	443			eth:ip:tcp:ssl
1429224229.377719000	173.194.123.54	10.3.40.145	273	59793	443			eth:ip:tcp:ssl
1429224229.377807000	10.3.40.145	173.194.123.54	40	443	59793			eth:ip:tcp
1429224229.384230000	173.194.123.54	10.3.40.145	559	59793	443			eth:ip:tcp:ssl
1429224229.384337000	10.3.40.145	173.194.123.54	52	443	59793			eth:ip:tcp
1429224229.384734000	173.194.123.54	10.3.40.145	1470	59793	443			eth:ip:tcp:ssl
1429224229.384818000	10.3.40.145	173.194.123.54	52	443	59793			eth:ip:tcp
1429224229.385198000	10.3.40.145	173.194.123.54	82	443	59793			eth:ip:tcp:ssl
1429224229.385237000	173.194.123.54	10.3.40.145	1470	59793	443			eth:ip:tcp:ssl:ssl
1429224229.385348000	10.3.40.145	173.194.123.54	40	443	59793			eth:ip:tcp
1429224229.385514000	10.3.40.145	173.194.123.54	86	443	59793			eth:ip:tcp:ssl
1429224229.387312000	10.3.40.145	173.194.123.54	86	443	59793			eth:ip:tcp:ssl
1429224229.387598000	10.3.40.145	173.194.123.54	86	443	59793			eth:ip:tcp:ssl
1429224229.394139000	173.194.123.54	10.3.40.145	40	59793	443			eth:ip:tcp
1429224229.394528000	173.194.123.54	10.3.40.145	40	59793	443			eth:ip:tcp
1429224229.395634000	173.194.123.54	10.3.40.145	40	59793	443			eth:ip:tcp
1429224229.396305000	173.194.123.54	10.3.40.145	40	59793	443			eth:ip:tcp
1429224229.726410000						5355	52464	eth:ipv6:udp:dns
1429224229.726541000						5355	53462	eth:ipv6:udp:dns
1429224229.726778000	10.3.40.145	224.0.0.252	62			5355	53462	eth:ip:udp:dns
1429224229.726867000	10.3.40.145	224.0.0.252	62			5355	52464	eth:ip:udp:dns
1429224229.771111000	10.3.40.217	10.3.40.145	422			51219	1900	eth:ip:udp:http
1429224229.783221000	10.3.40.122	239.255.255.250	161			1900	51270	eth:ip:udp:http
1429224229.807297000	10.3.40.209	10.3.40.145	419			51219	1900	eth:ip:udp:http
1429224230.504693000	10.3.40.217	10.3.40.145	422			51219	1900	eth:ip:udp:http
1429224230.505045000	173.194.206.189	10.3.40.145	638	59804	443			eth:ip:tcp:ssl
1429224230.505478000	173.194.206.189	10.3.40.145	638	59804	443			eth:ip:tcp:ssl
1429224230.505557000	10.3.40.145	173.194.206.189	40	443	59804			eth:ip:tcp
1429224230.525099000	10.3.40.145	173.194.123.33	1118	443	59783			eth:ip:tcp:ssl
1429224230.525526000	10.3.40.145	173.194.123.33	86	443	59783			eth:ip:tcp:ssl
1429224230.525854000	10.3.40.145	173.194.123.33	231	443	59783			eth:ip:tcp:ssl
1429224230.533561000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224230.534030000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224230.534522000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224230.534898000	173.194.123.33	10.3.40.145	86	59783	443			eth:ip:tcp:ssl
1429224230.540937000	10.3.40.145	173.194.123.33	638	443	59783			eth:ip:tcp:ssl
1429224230.541306000	10.3.40.145	173.194.123.33	223	443	59783			eth:ip:tcp:ssl
1429224230.550248000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224230.581227000	173.194.123.33	10.3.40.145	315	59783	443			eth:ip:tcp:ssl
1429224230.581451000	173.194.123.33	10.3.40.145	148	59783	443			eth:ip:tcp:ssl
1429224230.581453000	173.194.123.33	10.3.40.145	86	59783	443			eth:ip:tcp:ssl
1429224230.581533000	10.3.40.145	173.194.123.33	40	443	59783			eth:ip:tcp
1429224230.583098000	10.3.40.145	173.194.123.33	86	443	59783			eth:ip:tcp:ssl
1429224230.583656000	10.3.40.145	173.194.123.33	922	443	59783			eth:ip:tcp:ssl
1429224230.583898000	10.3.40.145	173.194.123.33	1192	443	59783			eth:ip:tcp:ssl
1429224230.592040000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224230.616545000	173.194.123.33	10.3.40.145	148	59783	443			eth:ip:tcp:ssl
1429224230.616947000	173.194.123.33	10.3.40.145	205	59783	443			eth:ip:tcp:ssl
1429224230.616948000	173.194.123.33	10.3.40.145	86	59783	443			eth:ip:tcp:ssl
1429224230.617030000	10.3.40.145	173.194.123.33	40	443	59783			eth:ip:tcp
1429224230.618054000	10.3.40.145	173.194.123.33	86	443	59783			eth:ip:tcp:ssl
1429224230.634062000	10.3.40.145	173.194.123.36	1064	443	59785			eth:ip:tcp:ssl
1429224230.634340000	10.3.40.145	173.194.123.36	86	443	59785			eth:ip:tcp:ssl
1429224230.634522000	10.3.40.145	173.194.123.36	1470	443	59785			eth:ip:tcp:ssl
1429224230.634542000	10.3.40.145	173.194.123.36	252	443	59785			eth:ip:tcp:ssl
1429224230.642905000	173.194.123.36	10.3.40.145	40	59785	443			eth:ip:tcp
1429224230.643261000	173.194.123.36	10.3.40.145	40	59785	443			eth:ip:tcp
1429224230.643627000	173.194.123.36	10.3.40.145	52	59785	443			eth:ip:tcp
1429224230.643628000	173.194.123.36	10.3.40.145	40	59785	443			eth:ip:tcp
1429224230.645758000	173.194.123.36	10.3.40.145	86	59785	443			eth:ip:tcp:ssl
1429224230.657374000	173.194.123.33	10.3.40.145	147	59783	443			eth:ip:tcp:ssl
1429224230.657916000	173.194.123.33	10.3.40.145	1130	59783	443			eth:ip:tcp:ssl
1429224230.657917000	173.194.123.33	10.3.40.145	86	59783	443			eth:ip:tcp:ssl
1429224230.657992000	10.3.40.145	173.194.123.33	40	443	59783			eth:ip:tcp
1429224230.658776000	10.3.40.145	173.194.123.33	86	443	59783			eth:ip:tcp:ssl
1429224230.694766000	10.3.40.145	173.194.123.36	40	443	59785			eth:ip:tcp
1429224230.715721000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224230.716128000	173.194.123.36	10.3.40.145	109	59785	443			eth:ip:tcp:ssl
1429224230.717906000	173.194.123.36	10.3.40.145	78	59785	443			eth:ip:tcp:ssl
1429224230.717907000	173.194.123.36	10.3.40.145	86	59785	443			eth:ip:tcp:ssl
1429224230.717977000	10.3.40.145	173.194.123.36	40	443	59785			eth:ip:tcp
1429224230.718622000	10.3.40.145	173.194.123.36	86	443	59785			eth:ip:tcp:ssl
1429224230.767355000	173.194.123.36	10.3.40.145	40	59785	443			eth:ip:tcp
1429224230.814591000	10.3.40.145	10.3.1.1	61			53	55167	eth:ip:udp:dns
1429224230.816209000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224230.817303000	10.3.1.1	10.3.40.145	236			55167	53	eth:ip:udp:dns
1429224230.818047000	10.3.40.145	74.125.141.94	52	443	60319			eth:ip:tcp
1429224230.836705000	10.3.40.145	173.194.207.127	52	19305	60320			eth:ip:tcp
1429224230.837448000	10.3.40.145	173.194.207.127	52	443	60321			eth:ip:tcp
1429224230.838418000	10.3.40.145	173.194.207.127	52	19305	60322			eth:ip:tcp
1429224230.838748000	10.3.40.145	173.194.207.127	52	443	60323			eth:ip:tcp
1429224230.840325000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224230.840607000	173.194.207.127	10.3.40.145	84			60388	19305	eth:ip:udp:stun
1429224230.841533000	10.3.40.145	173.194.207.127	96			19305	60388	eth:ip:udp:stun
1429224230.842993000	74.125.141.94	10.3.40.145	52	60319	443			eth:ip:tcp
1429224230.843074000	10.3.40.145	74.125.141.94	40	443	60319			eth:ip:tcp
1429224230.843347000	10.3.40.145	74.125.141.94	557	443	60319			eth:ip:tcp:ssl
1429224230.859743000	173.194.207.127	10.3.40.145	52	60320	19305			eth:ip:tcp
1429224230.859870000	10.3.40.145	173.194.207.127	40	19305	60320			eth:ip:tcp
1429224230.860150000	10.3.40.145	173.194.207.127	40	19305	60320			eth:ip:tcp
1429224230.860495000	10.3.40.145	173.194.207.127	40	19305	60320			eth:ip:tcp
1429224230.862117000	173.194.207.127	10.3.40.145	52	60321	443			eth:ip:tcp
1429224230.862118000	173.194.207.127	10.3.40.145	52	60322	19305			eth:ip:tcp
1429224230.862254000	10.3.40.145	173.194.207.127	40	443	60321			eth:ip:tcp
1429224230.862591000	10.3.40.145	173.194.207.127	112	443	60321			eth:ip:tcp:ssl
1429224230.872827000	173.194.207.127	10.3.40.145	52	60323	443			eth:ip:tcp
1429224230.872829000	74.125.141.94	10.3.40.145	40	60319	443			eth:ip:tcp
1429224230.872829000	74.125.141.94	10.3.40.145	1470	60319	443			eth:ip:tcp:ssl
1429224230.872830000	74.125.141.94	10.3.40.145	1094	60319	443			eth:ip:tcp:ssl
1429224230.872832000	74.125.141.94	10.3.40.145	1470	60319	443			eth:ip:tcp:ssl:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:pkcs-1:x509ce:x509ce:x509ce:pkix1implicit:x509ce:x509ce:x509ce:x509ce:x509ce:pkcs-1:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:pkcs-1:x509ce:x509ce:x509ce:x509ce:x509ce:pkix1implicit:x509ce:pkcs-1:pkcs-1:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:pkcs-1:x509ce:x509ce:x509ce:x509ce:x509ce:x509ce:pkix1explicit:pkcs-1
1429224230.872957000	10.3.40.145	74.125.141.94	52	443	60319			eth:ip:tcp
1429224230.873128000	10.3.40.145	74.125.141.94	40	443	60319			eth:ip:tcp
1429224230.883613000	10.3.40.145	74.125.141.94	331	443	60319			eth:ip:tcp:ssl
1429224230.883831000	173.194.207.127	10.3.40.145	40	60320	19305			eth:ip:tcp
1429224230.883909000	10.3.40.145	173.194.207.127	40	19305	60320			eth:ip:tcp
1429224230.885834000	173.194.207.127	10.3.40.145	40	60321	443			eth:ip:tcp
1429224230.887835000	173.194.207.127	10.3.40.145	119	60321	443			eth:ip:tcp:ssl
1429224230.887956000	10.3.40.145	173.194.207.127	40	443	60321			eth:ip:tcp
1429224230.888269000	10.3.40.145	173.194.207.127	40	443	60321			eth:ip:tcp
1429224230.909424000	74.125.141.94	10.3.40.145	318	60319	443			eth:ip:tcp:ssl
1429224230.920941000	74.125.141.94	10.3.40.145	96	60319	443			eth:ip:tcp:ssl
1429224230.920942000	74.125.141.94	10.3.40.145	82	60319	443			eth:ip:tcp:ssl
1429224230.920942000	173.194.207.127	10.3.40.145	40	60321	443			eth:ip:tcp
1429224230.921051000	10.3.40.145	173.194.207.127	40	443	60321			eth:ip:tcp
1429224230.921186000	10.3.40.145	74.125.141.94	40	443	60319			eth:ip:tcp
1429224230.941738000	173.194.207.127	10.3.40.145	84			60388	19305	eth:ip:udp:stun
1429224230.941988000	10.3.40.145	173.194.207.127	96			19305	60388	eth:ip:udp:stun
1429224231.049057000	10.3.40.145	239.255.255.250	125			1900	51219	eth:ip:udp:http
1429224231.142016000	173.194.207.127	10.3.40.145	84			60388	19305	eth:ip:udp:stun
1429224231.142230000	10.3.40.145	173.194.207.127	96			19305	60388	eth:ip:udp:stun
1429224231.159151000	173.194.207.127	10.3.40.145	52	60322	19305			eth:ip:tcp
1429224231.161154000	173.194.207.127	10.3.40.145	52	60323	443			eth:ip:tcp
1429224231.216490000	10.3.40.145	173.194.207.127	50			19305	60388	eth:ip:udp:data
1429224231.245478000	10.3.40.121	10.3.40.145	422			51219	1900	eth:ip:udp:http
1429224231.327132000	10.3.40.145	173.194.123.33	361	443	59783			eth:ip:tcp:ssl
1429224231.327368000	10.3.40.145	173.194.123.33	1405	443	59783			eth:ip:tcp:ssl
1429224231.335456000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224231.336273000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224231.346166000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224231.370621000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224231.398938000	173.194.123.33	10.3.40.145	169	59783	443			eth:ip:tcp:ssl
1429224231.399359000	173.194.123.33	10.3.40.145	1221	59783	443			eth:ip:tcp:ssl
1429224231.399361000	173.194.123.33	10.3.40.145	86	59783	443			eth:ip:tcp:ssl
1429224231.399451000	10.3.40.145	173.194.123.33	40	443	59783			eth:ip:tcp
1429224231.400544000	10.3.40.145	173.194.123.33	86	443	59783			eth:ip:tcp:ssl
1429224231.409328000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224231.548619000	173.194.207.127	10.3.40.145	84			60388	19305	eth:ip:udp:stun
1429224231.549259000	10.3.40.145	173.194.207.127	96			19305	60388	eth:ip:udp:stun
1429224231.861864000	10.3.40.28	10.3.40.145	418			51219	1900	eth:ip:udp:http
1429224231.862241000	10.3.40.217	10.3.40.145	422			51219	1900	eth:ip:udp:http
1429224232.035993000	10.3.40.145	10.3.255.255	78			137	137	eth:ip:udp:nbns
1429224232.036843000						5355	56116	eth:ipv6:udp:dns
1429224232.037297000	10.3.40.145	224.0.0.252	51			5355	56116	eth:ip:udp:dns
1429224232.038094000						5355	59724	eth:ipv6:udp:dns
1429224232.038475000	10.3.40.145	224.0.0.252	51			5355	59724	eth:ip:udp:dns
1429224232.280862000	10.3.40.217	10.3.40.145	422			51219	1900	eth:ip:udp:http
1429224232.308879000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224232.336085000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224232.342785000	173.194.207.127	10.3.40.145	84			60388	19305	eth:ip:udp:stun
1429224232.343436000	10.3.40.145	173.194.207.127	96			19305	60388	eth:ip:udp:stun
1429224232.396815000	74.125.22.188	10.3.40.145	467	59786	5228			eth:ip:tcp:data
1429224232.446885000	10.3.40.145	74.125.22.188	40	5228	59786			eth:ip:tcp
1429224232.450846000						5355	59724	eth:ipv6:udp:dns
1429224232.450878000						5355	56116	eth:ipv6:udp:dns
1429224232.451039000	10.3.40.145	224.0.0.252	51			5355	56116	eth:ip:udp:dns
1429224232.451165000	10.3.40.145	224.0.0.252	51			5355	59724	eth:ip:udp:dns
1429224232.652026000	10.3.40.145	173.194.123.33	165	443	59784			eth:ip:tcp:ssl
1429224232.652329000	10.3.40.145	173.194.123.33	86	443	59784			eth:ip:tcp:ssl
1429224232.652532000	10.3.40.145	173.194.123.33	1470	443	59784			eth:ip:tcp:ssl
1429224232.652563000	10.3.40.145	173.194.123.33	1470	443	59784			eth:ip:tcp
1429224232.652589000	10.3.40.145	173.194.123.33	70	443	59784			eth:ip:tcp:ssl
1429224232.652927000	10.3.40.145	173.194.123.33	1470	443	59784			eth:ip:tcp:ssl
1429224232.652959000	10.3.40.145	173.194.123.33	587	443	59784			eth:ip:tcp:ssl
1429224232.661150000	173.194.123.33	10.3.40.145	40	59784	443			eth:ip:tcp
1429224232.661569000	173.194.123.33	10.3.40.145	40	59784	443			eth:ip:tcp
1429224232.661571000	173.194.123.33	10.3.40.145	86	59784	443			eth:ip:tcp:ssl
1429224232.661573000	173.194.123.33	10.3.40.145	52	59784	443			eth:ip:tcp
1429224232.661574000	173.194.123.33	10.3.40.145	40	59784	443			eth:ip:tcp
1429224232.661936000	173.194.123.33	10.3.40.145	52	59784	443			eth:ip:tcp
1429224232.662852000	173.194.123.33	10.3.40.145	40	59784	443			eth:ip:tcp
1429224232.663793000	10.3.40.145	173.194.207.127	50			19305	60388	eth:ip:udp:data
1429224232.690551000	173.194.123.33	10.3.40.145	240	59784	443			eth:ip:tcp:ssl
1429224232.690736000	10.3.40.145	173.194.123.33	40	443	59784			eth:ip:tcp
1429224232.692728000	173.194.123.33	10.3.40.145	225	59784	443			eth:ip:tcp:ssl
1429224232.692730000	173.194.123.33	10.3.40.145	86	59784	443			eth:ip:tcp:ssl
1429224232.692850000	10.3.40.145	173.194.123.33	40	443	59784			eth:ip:tcp
1429224232.693363000	10.3.40.145	173.194.123.33	86	443	59784			eth:ip:tcp:ssl
1429224232.711416000	10.3.40.145	173.194.123.33	237	443	59784			eth:ip:tcp:ssl
1429224232.711745000	10.3.40.145	173.194.123.33	1470	443	59784			eth:ip:tcp:ssl
1429224232.711778000	10.3.40.145	173.194.123.33	1470	443	59784			eth:ip:tcp
1429224232.711805000	10.3.40.145	173.194.123.33	70	443	59784			eth:ip:tcp:ssl
1429224232.712144000	10.3.40.145	173.194.123.33	1470	443	59784			eth:ip:tcp:ssl
1429224232.712177000	10.3.40.145	173.194.123.33	611	443	59784			eth:ip:tcp:ssl
1429224232.721025000	173.194.123.33	10.3.40.145	40	59784	443			eth:ip:tcp
1429224232.721347000	173.194.123.33	10.3.40.145	52	59784	443			eth:ip:tcp
1429224232.721348000	173.194.123.33	10.3.40.145	40	59784	443			eth:ip:tcp
1429224232.722052000	173.194.123.33	10.3.40.145	52	59784	443			eth:ip:tcp
1429224232.722376000	173.194.123.33	10.3.40.145	40	59784	443			eth:ip:tcp
1429224232.744221000	10.3.40.232	224.0.0.251	124			5353	5353	eth:ip:udp:dns
1429224232.785958000	10.3.40.145	10.3.255.255	78			137	137	eth:ip:udp:nbns
1429224232.795562000	10.3.40.122	239.255.255.250	161			1900	51270	eth:ip:udp:http
1429224232.795902000	173.194.123.33	10.3.40.145	102	59784	443			eth:ip:tcp:ssl
1429224232.797234000	173.194.123.33	10.3.40.145	1456	59784	443			eth:ip:tcp:ssl
1429224232.797237000	173.194.123.33	10.3.40.145	1470	59784	443			eth:ip:tcp:ssl
1429224232.797239000	173.194.123.33	10.3.40.145	1388	59784	443			eth:ip:tcp:ssl
1429224232.797244000	173.194.123.33	10.3.40.145	214	59784	443			eth:ip:tcp:ssl
1429224232.797245000	173.194.123.33	10.3.40.145	86	59784	443			eth:ip:tcp:ssl
1429224232.797246000	173.194.123.33	10.3.40.145	1456	59784	443			eth:ip:tcp:ssl
1429224232.797369000	10.3.40.145	173.194.123.33	52	443	59784			eth:ip:tcp
1429224232.797573000	10.3.40.145	173.194.123.33	52	443	59784			eth:ip:tcp
1429224232.797717000	10.3.40.145	173.194.123.33	40	443	59784			eth:ip:tcp
1429224232.798436000	10.3.40.145	173.194.123.33	86	443	59784			eth:ip:tcp:ssl
1429224232.808276000	173.194.123.33	10.3.40.145	40	59784	443			eth:ip:tcp
1429224232.810681000	10.3.40.145	173.194.123.36	505	443	59785			eth:ip:tcp:ssl
1429224232.810997000	10.3.40.145	173.194.123.36	209	443	59785			eth:ip:tcp:ssl
1429224232.820276000	173.194.123.36	10.3.40.145	40	59785	443			eth:ip:tcp
1429224232.820465000	173.194.123.36	10.3.40.145	40	59785	443			eth:ip:tcp
1429224232.837808000	173.194.123.36	10.3.40.145	105	59785	443			eth:ip:tcp:ssl
1429224232.838076000	173.194.123.36	10.3.40.145	78	59785	443			eth:ip:tcp:ssl
1429224232.838077000	173.194.123.36	10.3.40.145	86	59785	443			eth:ip:tcp:ssl
1429224232.838191000	10.3.40.145	173.194.123.36	40	443	59785			eth:ip:tcp
1429224232.839014000	10.3.40.145	173.194.123.36	86	443	59785			eth:ip:tcp:ssl
1429224232.887299000	173.194.123.36	10.3.40.145	40	59785	443			eth:ip:tcp
1429224232.938582000	10.3.40.145	173.194.123.36	145	443	59785			eth:ip:tcp:ssl
1429224232.938923000	10.3.40.145	173.194.123.36	1470	443	59785			eth:ip:tcp:ssl
