ip.len,frame.time_epoch,,,
98,1429224236.24123,42.1109471787,,
52,1429224236.24129,42.1109471787,,
98,1429224236.2437,42.1109471787,,
52,1429224236.25035,42.1109471788,,
129,1429224236.25047,42.1109471788,,
132,1429224236.26665,42.110947179,,
135,1429224236.28904,42.1109471793,,
134,1429224236.30525,42.1109471795,,
141,1429224236.3275,42.1109471797,,
84,1429224236.34575,42.1109471799,,
132,1429224236.34757,42.1109471799,,
52,1429224236.34984,42.11094718,,
96,1429224236.36625,42.1109471802,,
138,1429224236.36711,42.1109471802,,
133,1429224236.38607,42.1109471804,,
135,1429224236.4073,42.1109471806,,
,1429224236.41333,42.1109471807,,
141,1429224236.42594,42.1109471809,,
136,1429224236.44853,42.1109471811,,
136,1429224236.46895,42.1109471814,,
130,1429224236.48689,42.1109471816,,
132,1429224236.50716,42.1109471818,,
135,1429224236.52822,42.110947182,,
136,1429224236.54811,42.1109471823,,
131,1429224236.56884,42.1109471825,,
135,1429224236.58987,42.1109471828,,
135,1429224236.6082,42.110947183,,
,1429224236.61342,42.110947183,,
139,1429224236.62815,42.1109471832,,
137,1429224236.64914,42.1109471834,,
134,1429224236.66813,42.1109471837,,
135,1429224236.68905,42.1109471839,,
134,1429224236.70971,42.1109471841,,
131,1429224236.7285,42.1109471844,,
84,1429224236.73491,42.1109471844,,
96,1429224236.73527,42.1109471844,,
135,1429224236.74827,42.1109471846,,
137,1429224236.76881,42.1109471848,,
131,1429224236.78956,42.1109471851,,
129,1429224236.80796,42.1109471853,,
84,1429224236.82603,42.1109471855,,
129,1429224236.82851,42.1109471855,,
96,1429224236.84721,42.1109471857,,
133,1429224236.84779,42.1109471857,,
140,1429224236.86833,42.110947186,,
50,1429224236.86847,42.110947186,,
133,1429224236.88792,42.1109471862,,
134,1429224236.90813,42.1109471864,,
136,1429224236.92701,42.1109471867,,
129,1429224236.94848,42.1109471869,,
132,1429224236.96855,42.1109471871,,
131,1429224236.98899,42.1109471874,,
132,1429224237.00952,42.1109471876,,
,1429224237.01331,42.1109471877,,
132,1429224237.02807,42.1109471878,,
134,1429224237.04719,42.110947188,,
134,1429224237.06628,42.1109471883,,
140,1429224237.08741,42.1109471885,,
133,1429224237.10861,42.1109471888,,
136,1429224237.12884,42.110947189,,
134,1429224237.14702,42.1109471892,,
128,1429224237.16806,42.1109471894,,
74,1429224237.16985,42.1109471895,,
127,1429224237.18492,42.1109471896,,
130,1429224237.20573,42.1109471899,,
134,1429224237.22816,42.1109471901,,
138,1429224237.24835,42.1109471904,,
133,1429224237.26725,42.1109471906,,
136,1429224237.28925,42.1109471908,,
84,1429224237.30623,42.110947191,,
134,1429224237.30939,42.1109471911,,
96,1429224237.32676,42.1109471913,,
132,1429224237.32778,42.1109471913,,
136,1429224237.34699,42.1109471915,,
138,1429224237.36848,42.1109471918,,
138,1429224237.38751,42.110947192,,
139,1429224237.40876,42.1109471922,,
,1429224237.41335,42.1109471923,,
141,1429224237.4294,42.1109471925,,
142,1429224237.44912,42.1109471927,,
141,1429224237.46779,42.1109471929,,
139,1429224237.48747,42.1109471931,,
140,1429224237.50683,42.1109471934,,
133,1429224237.52861,42.1109471936,,
131,1429224237.54941,42.1109471939,,
138,1429224237.56912,42.1109471941,,
137,1429224237.58838,42.1109471943,,
128,1429224237.60911,42.1109471945,,
135,1429224237.62869,42.1109471948,,
135,1429224237.64687,42.110947195,,
522,1429224237.65974,42.1109471951,,
130,1429224237.66736,42.1109471952,,
134,1429224237.68748,42.1109471955,,
134,1429224237.70925,42.1109471957,,
252,1429224237.71088,42.1109471957,,
395,1429224237.71104,42.1109471957,,
,1429224237.71329,42.1109471958,,
52,1429224237.71772,42.1109471958,,
52,1429224237.71775,42.1109471958,,
138,1429224237.72755,42.1109471959,,
84,1429224237.73477,42.110947196,,
96,1429224237.73506,42.110947196,,
129,1429224237.74793,42.1109471962,,
135,1429224237.7699,42.1109471964,,
181,1429224237.7864,42.1109471966,,
881,1429224237.78648,42.1109471966,,
98,1429224237.7865,42.1109471966,,
84,1429224237.78653,42.1109471966,,
52,1429224237.78664,42.1109471966,,
134,1429224237.78927,42.1109471966,,
98,1429224237.78934,42.1109471966,,
52,1429224237.79608,42.1109471967,,
96,1429224237.80718,42.1109471968,,
134,1429224237.80926,42.1109471969,,
133,1429224237.82806,42.1109471971,,
135,1429224237.84903,42.1109471973,,
137,1429224237.86714,42.1109471975,,
133,1429224237.88668,42.1109471978,,
134,1429224237.90777,42.110947198,,
135,1429224237.92813,42.1109471982,,
130,1429224237.94694,42.1109471985,,
135,1429224237.9682,42.1109471987,,
140,1429224237.98728,42.1109471989,,
138,1429224238.00833,42.1109471992,,
131,1429224238.02746,42.1109471994,,
131,1429224238.04824,42.1109471996,,
136,1429224238.06892,42.1109471999,,
133,1429224238.08879,42.1109472001,,
134,1429224238.1105,42.1109472004,,
142,1429224238.12776,42.1109472006,,
135,1429224238.14699,42.1109472008,,
141,1429224238.16819,42.110947201,,
136,1429224238.18964,42.1109472013,,
136,1429224238.20765,42.1109472015,,
136,1429224238.22677,42.1109472017,,
133,1429224238.24916,42.110947202,,
135,1429224238.266,42.1109472022,,
84,1429224238.26662,42.1109472022,,
96,1429224238.28716,42.1109472024,,
137,1429224238.28833,42.1109472024,,
132,1429224238.30681,42.1109472026,,
137,1429224238.3269,42.1109472029,,
133,1429224238.3467,42.1109472031,,
50,1429224238.35488,42.1109472032,,
50,1429224238.35922,42.1109472032,,
141,1429224238.36767,42.1109472033,,
135,1429224238.38824,42.1109472036,,
139,1429224238.40788,42.1109472038,,
140,1429224238.42854,42.110947204,,
139,1429224238.44688,42.1109472042,,
139,1429224238.46901,42.1109472045,,
130,1429224238.48739,42.1109472047,,
135,1429224238.50793,42.110947205,,
138,1429224238.52735,42.1109472052,,
136,1429224238.54775,42.1109472054,,
133,1429224238.56841,42.1109472057,,
133,1429224238.5875,42.1109472059,,
132,1429224238.60969,42.1109472061,,
,1429224238.61329,42.1109472062,,
128,1429224238.62903,42.1109472064,,
131,1429224238.64723,42.1109472066,,
138,1429224238.66835,42.1109472068,,
132,1429224238.68833,42.110947207,,
94,1429224238.69383,42.1109472071,,
140,1429224238.70706,42.1109472073,,
140,1429224238.7268,42.1109472075,,
84,1429224238.73492,42.1109472076,,
96,1429224238.73522,42.1109472076,,
84,1429224238.74692,42.1109472077,,
138,1429224238.74952,42.1109472077,,
96,1429224238.76738,42.110947208,,
139,1429224238.7675,42.110947208,,
133,1429224238.787,42.1109472082,,
135,1429224238.80709,42.1109472084,,
130,1429224238.82738,42.1109472087,,
128,1429224238.84802,42.1109472089,,
132,1429224238.86872,42.1109472091,,
129,1429224238.88789,42.1109472094,,
137,1429224238.9086,42.1109472096,,
130,1429224238.92791,42.1109472098,,
139,1429224238.94707,42.11094721,,
136,1429224238.96938,42.1109472103,,
141,1429224238.98948,42.1109472105,,
139,1429224239.00705,42.1109472107,,
145,1429224239.02727,42.110947211,,
141,1429224239.04886,42.1109472112,,
67,1429224239.05202,42.1109472113,,
135,1429224239.06986,42.1109472115,,
265,1429224239.07315,42.1109472115,,
136,1429224239.08534,42.1109472116,,
218,1429224239.09095,42.1109472117,,
138,1429224239.10754,42.1109472119,,
218,1429224239.11127,42.1109472119,,
134,1429224239.12699,42.1109472121,,
218,1429224239.13091,42.1109472122,,
131,1429224239.14864,42.1109472124,,
218,1429224239.15077,42.1109472124,,
129,1429224239.16886,42.1109472126,,
218,1429224239.17103,42.1109472126,,
129,1429224239.18729,42.1109472128,,
129,1429224239.20853,42.1109472131,,
136,1429224239.22583,42.1109472133,,
84,1429224239.22719,42.1109472133,,
96,1429224239.24767,42.1109472135,,
131,1429224239.24811,42.1109472135,,
133,1429224239.26849,42.1109472138,,
137,1429224239.2877,42.110947214,,
147,1429224239.30706,42.1109472142,,
138,1429224239.32741,42.1109472144,,
139,1429224239.34835,42.1109472147,,
133,1429224239.36883,42.1109472149,,
135,1429224239.3887,42.1109472151,,
133,1429224239.40894,42.1109472154,,
135,1429224239.42856,42.1109472156,,
137,1429224239.44838,42.1109472158,,
134,1429224239.46696,42.1109472161,,
138,1429224239.48707,42.1109472163,,
135,1429224239.50757,42.1109472165,,
67,1429224239.51111,42.1109472166,,
134,1429224239.52802,42.1109472168,,
137,1429224239.54851,42.110947217,,
50,1429224239.55713,42.1109472171,,
137,1429224239.56917,42.1109472172,,
137,1429224239.58976,42.1109472175,,
137,1429224239.60908,42.1109472177,,
132,1429224239.62787,42.1109472179,,
137,1429224239.6475,42.1109472181,,
133,1429224239.66782,42.1109472184,,
128,1429224239.68882,42.1109472186,,
84,1429224239.70736,42.1109472188,,
127,1429224239.70839,42.1109472188,,
96,1429224239.72785,42.1109472191,,
133,1429224239.72865,42.1109472191,,
84,1429224239.7349,42.1109472192,,
96,1429224239.73517,42.1109472192,,
141,1429224239.74668,42.1109472193,,
130,1429224239.76751,42.1109472195,,
140,1429224239.78658,42.1109472198,,
253,1429224239.79997,42.1109472199,,
395,1429224239.80012,42.1109472199,,
52,1429224239.80666,42.11094722,,
52,1429224239.80676,42.11094722,,
133,1429224239.80756,42.11094722,,
137,1429224239.8283,42.1109472202,,
138,1429224239.84851,42.1109472205,,
67,1429224239.85103,42.1109472205,,
136,1429224239.8687,42.1109472207,,
130,1429224239.89006,42.1109472209,,
133,1429224239.90864,42.1109472212,,
137,1429224239.92607,42.1109472214,,
135,1429224239.9497,42.1109472216,,
67,1429224239.95103,42.1109472217,,
131,1429224239.96932,42.1109472219,,
132,1429224239.98759,42.1109472221,,
140,1429224240.00779,42.1109472223,,
181,1429224240.01885,42.1109472224,,
701,1429224240.01922,42.1109472224,,
98,1429224240.01923,42.1109472224,,
52,1429224240.02001,42.1109472225,,
98,1429224240.02081,42.1109472225,,
138,1429224240.0272,42.1109472225,,
52,1429224240.02745,42.1109472225,,
129,1429224240.04923,42.1109472228,,
67,1429224240.05149,42.1109472228,,
129,1429224240.06709,42.110947223,,
130,1429224240.08704,42.1109472232,,
131,1429224240.10636,42.1109472235,,
133,1429224240.12944,42.1109472237,,
135,1429224240.14874,42.1109472239,,
67,1429224240.15099,42.110947224,,
137,1429224240.16919,42.1109472242,,
134,1429224240.18724,42.1109472244,,
84,1429224240.18756,42.1109472244,,
142,1429224240.20783,42.1109472246,,
96,1429224240.20812,42.1109472246,,
135,1429224240.22911,42.1109472249,,
128,1429224240.24657,42.1109472251,,
,1429224240.24997,42.1109472251,,
67,1429224240.25133,42.1109472251,,
137,1429224240.26876,42.1109472253,,
137,1429224240.28676,42.1109472255,,
128,1429224240.30732,42.1109472258,,
137,1429224240.32656,42.110947226,,
143,1429224240.34798,42.1109472262,,
67,1429224240.35162,42.1109472263,,
50,1429224240.36213,42.1109472264,,
138,1429224240.36866,42.1109472265,,
139,1429224240.38886,42.1109472267,,
142,1429224240.40906,42.110947227,,
136,1429224240.42905,42.1109472272,,
131,1429224240.44855,42.1109472274,,
67,1429224240.45147,42.1109472274,,
135,1429224240.46946,42.1109472277,,
140,1429224240.48733,42.1109472279,,
140,1429224240.50751,42.1109472281,,
134,1429224240.52831,42.1109472283,,
134,1429224240.54898,42.1109472286,,
67,1429224240.55148,42.1109472286,,
137,1429224240.56682,42.1109472288,,
135,1429224240.58737,42.110947229,,
140,1429224240.60788,42.1109472293,,
130,1429224240.62828,42.1109472295,,
134,1429224240.64833,42.1109472297,,
67,1429224240.65102,42.1109472298,,
84,1429224240.6678,42.11094723,,
131,1429224240.66938,42.11094723,,
136,1429224240.68705,42.1109472302,,
96,1429224240.68849,42.1109472302,,
129,1429224240.70876,42.1109472304,,
128,1429224240.72683,42.1109472306,,
84,1429224240.7343,42.1109472307,,
96,1429224240.73458,42.1109472307,,
133,1429224240.74671,42.1109472309,,
67,1429224240.75127,42.1109472309,,
137,1429224240.76738,42.1109472311,,
139,1429224240.78742,42.1109472313,,
135,1429224240.80708,42.1109472316,,
134,1429224240.82833,42.1109472318,,
135,1429224240.84844,42.110947232,,
67,1429224240.85163,42.1109472321,,
129,1429224240.86872,42.1109472323,,
131,1429224240.88691,42.1109472325,,
132,1429224240.9062,42.1109472327,,
139,1429224240.92755,42.110947233,,
142,1429224240.94743,42.1109472332,,
67,1429224240.95119,42.1109472332,,
,1429224240.95389,42.1109472333,,
139,1429224240.9672,42.1109472334,,
134,1429224240.98788,42.1109472337,,
138,1429224241.00851,42.1109472339,,
137,1429224241.02922,42.1109472341,,
133,1429224241.04708,42.1109472343,,
67,1429224241.05119,42.1109472344,,
134,1429224241.0677,42.1109472346,,
126,1429224241.08834,42.1109472348,,
129,1429224241.10888,42.1109472351,,
,1429224241.11327,42.1109472351,,
135,1429224241.12614,42.1109472353,,
136,1429224241.14775,42.1109472355,,
84,1429224241.14795,42.1109472355,,
67,1429224241.1514,42.1109472355,,
138,1429224241.16812,42.1109472357,,
96,1429224241.16849,42.1109472357,,
50,1429224241.16976,42.1109472358,,
142,1429224241.18772,42.110947236,,
142,1429224241.20772,42.1109472362,,
135,1429224241.22859,42.1109472364,,
133,1429224241.24992,42.1109472367,,
67,1429224241.25093,42.1109472367,,
135,1429224241.2674,42.1109472369,,
139,1429224241.28812,42.1109472371,,
129,1429224241.30892,42.1109472374,,
131,1429224241.32928,42.1109472376,,
133,1429224241.34641,42.1109472378,,
67,1429224241.35087,42.1109472379,,
132,1429224241.36778,42.1109472381,,
133,1429224241.38718,42.1109472383,,
138,1429224241.4076,42.1109472385,,
134,1429224241.42773,42.1109472387,,
130,1429224241.4491,42.110947239,,
67,1429224241.45104,42.110947239,,
132,1429224241.46947,42.1109472392,,
132,1429224241.49053,42.1109472395,,
129,1429224241.50651,42.1109472397,,
133,1429224241.52876,42.1109472399,,
136,1429224241.54752,42.1109472401,,
67,1429224241.55122,42.1109472402,,
130,1429224241.56662,42.1109472404,,
140,1429224241.58715,42.1109472406,,
138,1429224241.60765,42.1109472408,,
84,1429224241.62837,42.1109472411,,
133,1429224241.62846,42.1109472411,,
133,1429224241.64746,42.1109472413,,
96,1429224241.64896,42.1109472413,,
67,1429224241.65159,42.1109472413,,
522,1429224241.66,42.1109472414,,
137,1429224241.66811,42.1109472415,,
138,1429224241.68843,42.1109472418,,
139,1429224241.70816,42.110947242,,
,1429224241.71328,42.1109472421,,
137,1429224241.72909,42.1109472422,,
84,1429224241.73435,42.1109472423,,
96,1429224241.73466,42.1109472423,,
136,1429224241.7473,42.1109472424,,
67,1429224241.75112,42.1109472425,,
138,1429224241.76602,42.1109472427,,
135,1429224241.78795,42.1109472429,,
139,1429224241.80744,42.1109472431,,
,1429224241.81324,42.1109472432,,
50,1429224241.8216,42.1109472433,,
141,1429224241.82842,42.1109472434,,
138,1429224241.84935,42.1109472436,,
67,1429224241.85125,42.1109472436,,
127,1429224241.86796,42.1109472438,,
135,1429224241.88697,42.1109472441,,
139,1429224241.90692,42.1109472443,,
139,1429224241.928,42.1109472445,,
138,1429224241.94865,42.1109472448,,
67,1429224241.95098,42.1109472448,,
134,1429224241.96968,42.110947245,,
135,1429224241.98765,42.1109472452,,
138,1429224242.00688,42.1109472455,,
138,1429224242.02753,42.1109472457,,
143,1429224242.04913,42.1109472459,,
67,1429224242.05105,42.110947246,,
131,1429224242.06711,42.1109472461,,
138,1429224242.08546,42.1109472464,,
84,1429224242.10848,42.1109472466,,
138,1429224242.10915,42.1109472466,,
135,1429224242.12853,42.1109472469,,
96,1429224242.12911,42.1109472469,,
136,1429224242.14727,42.1109472471,,
67,1429224242.15131,42.1109472471,,
74,1429224242.1673,42.1109472473,,
133,1429224242.1704,42.1109472473,,
132,1429224242.18954,42.1109472476,,
129,1429224242.20936,42.1109472478,,
130,1429224242.22924,42.110947248,,
133,1429224242.24765,42.1109472482,,
67,1429224242.25094,42.1109472483,,
137,1429224242.27091,42.1109472485,,
140,1429224242.28909,42.1109472487,,
137,1429224242.30924,42.1109472489,,
127,1429224242.32826,42.1109472492,,
128,1429224242.34824,42.1109472494,,
67,1429224242.35101,42.1109472494,,
138,1429224242.36825,42.1109472496,,
132,1429224242.38868,42.1109472499,,
136,1429224242.41066,42.1109472501,,
,1429224242.41323,42.1109472502,,
135,1429224242.42781,42.1109472503,,
140,1429224242.44848,42.1109472506,,
67,1429224242.45116,42.1109472506,,
137,1429224242.46859,42.1109472508,,
50,1429224242.47567,42.1109472509,,
132,1429224242.48821,42.110947251,,
136,1429224242.50691,42.1109472512,,
135,1429224242.52749,42.1109472515,,
138,1429224242.54867,42.1109472517,,
67,1429224242.55103,42.1109472517,,
132,1429224242.56911,42.110947252,,
133,1429224242.58704,42.1109472522,,
84,1429224242.58869,42.1109472522,,
138,1429224242.60775,42.1109472524,,
96,1429224242.60912,42.1109472524,,
137,1429224242.62862,42.1109472526,,
133,1429224242.64804,42.1109472529,,
67,1429224242.65119,42.1109472529,,
137,1429224242.6669,42.1109472531,,
132,1429224242.68942,42.1109472533,,
479,1429224242.69078,42.1109472534,,
52,1429224242.69083,42.1109472534,,
133,1429224242.70854,42.1109472536,,
,1429224242.71322,42.1109472536,,
135,1429224242.72702,42.1109472538,,
84,1429224242.73459,42.1109472539,,
96,1429224242.73485,42.1109472539,,
137,1429224242.74765,42.110947254,,
67,1429224242.75132,42.1109472541,,
135,1429224242.76696,42.1109472542,,
138,1429224242.78797,42.1109472545,,
140,1429224242.80852,42.1109472547,,
128,1429224242.82916,42.110947255,,
130,1429224242.84787,42.1109472552,,
67,1429224242.85103,42.1109472552,,
137,1429224242.86728,42.1109472554,,
137,1429224242.88825,42.1109472557,,
139,1429224242.90716,42.1109472559,,
133,1429224242.92967,42.1109472561,,
179,1429224242.94336,42.1109472563,,
98,1429224242.94354,42.1109472563,,
2888,1429224242.94365,42.1109472563,,
106,1429224242.94367,42.1109472563,,
1470,1429224242.94379,42.1109472563,,
1012,1429224242.94381,42.1109472563,,
137,1429224242.94908,42.1109472564,,
52,1429224242.95031,42.1109472564,,
52,1429224242.95032,42.1109472564,,
98,1429224242.95051,42.1109472564,,
52,1429224242.95085,42.1109472564,,
67,1429224242.9512,42.1109472564,,
136,1429224242.96741,42.1109472566,,
137,1429224242.98901,42.1109472568,,
52,1429224242.99044,42.1109472568,,
52,1429224242.99048,42.1109472568,,
131,1429224243.00837,42.110947257,,
160,1429224243.02271,42.1109472572,,
1452,1429224243.02296,42.1109472572,,
52,1429224243.02298,42.1109472572,,
1452,1429224243.02304,42.1109472572,,
1452,1429224243.0232,42.1109472572,,
1470,1429224243.02332,42.1109472572,,
581,1429224243.02337,42.1109472572,,
98,1429224243.02338,42.1109472572,,
52,1429224243.02355,42.1109472572,,
98,1429224243.02419,42.1109472572,,
126,1429224243.02825,42.1109472573,,
52,1429224243.03114,42.1109472573,,
135,1429224243.04606,42.1109472575,,
67,1429224243.0514,42.1109472575,,
137,1429224243.0687,42.1109472577,,
84,1429224243.06883,42.1109472577,,
139,1429224243.08822,42.110947258,,
96,1429224243.08934,42.110947258,,
